LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
69.206033,-48.180512,54790.1929,2745.90,1570.6812,2006053008001,226.45,2972.35,2
69.206029,-48.180698,54790.4669,2744.24,1570.5265,2006053008001,228.02,2972.26,2
69.206026,-48.180889,54790.7408,2742.58,1570.3734,2006053008001,229.59,2972.16,2
69.206022,-48.181075,54791.0146,2743.15,1570.2302,2006053008001,227.18,2970.33,2
69.206019,-48.181266,54791.2884,2744.85,1570.0903,2006053008001,222.78,2967.63,2
69.206015,-48.181457,54791.5620,2748.98,1569.9568,2006053008001,214.08,2963.05,2
69.206011,-48.181643,54791.8355,2752.03,1569.8318,2006053008001,207.28,2959.31,2
69.206007,-48.181834,54792.1089,2751.75,1569.7078,2006053008001,206.39,2958.14,2
69.206003,-48.182021,54792.3821,2750.97,1569.5886,2006053008001,206.39,2957.36,2
69.205998,-48.182211,54792.6552,2750.19,1569.4671,2006053008001,206.39,2956.58,2
69.205994,-48.182402,54792.9281,2749.41,1569.3461,2006053008001,206.39,2955.80,2
69.205989,-48.182588,54793.2009,2748.64,1569.2288,2006053008001,206.39,2955.03,2
69.205984,-48.182779,54793.4735,2747.86,1569.1105,2006053008001,206.39,2954.26,2
69.205977,-48.183098,54793.7459,2747.09,1568.9001,2006053008001,206.39,2953.48,2
69.205969,-48.183479,54794.0183,2746.31,1568.6476,2006053008001,206.39,2952.70,2
69.205959,-48.183860,54794.2905,2745.52,1568.4014,2006053008001,206.39,2951.91,2
69.205950,-48.184236,54794.5627,2744.74,1568.1645,2006053008001,206.39,2951.14,2
69.205940,-48.184616,54794.8348,2746.74,1567.9301,2006053008001,206.39,2953.13,2
69.205930,-48.184997,54795.1070,2749.12,1567.7011,2006053008001,206.39,2955.51,2
69.205919,-48.185377,54795.3792,2751.49,1567.4786,2006053008001,206.39,2957.88,2
69.205908,-48.185752,54795.6516,2752.42,1567.2673,2006053008001,208.97,2961.38,2
69.205896,-48.186131,54795.9242,2749.95,1567.0624,2006053008001,217.57,2967.52,2
69.205883,-48.186515,54796.1970,2749.94,1566.8655,2006053008001,221.80,2971.74,2
69.205871,-48.186893,54796.4699,2756.72,1566.6813,2006053008001,213.97,2970.70,2
69.205857,-48.187271,54796.7430,2762.95,1566.5066,2006053008001,207.16,2970.10,2
69.205844,-48.187653,54797.0163,2765.75,1566.3438,2006053008001,206.39,2972.14,2
69.205829,-48.188030,54797.2897,2766.72,1566.1987,2006053008001,208.89,2975.61,2
69.205814,-48.188411,54797.5634,2759.07,1566.0672,2006053008001,217.46,2976.53,2
69.205799,-48.188786,54797.8374,2751.66,1565.9537,2006053008001,224.36,2976.02,2
69.205782,-48.189166,54798.1118,2747.71,1565.8525,2006053008001,225.13,2972.84,2
69.205765,-48.189548,54798.3866,2744.18,1565.7632,2006053008001,225.13,2969.31,2
69.205748,-48.189922,54798.6618,2740.66,1565.6852,2006053008001,225.13,2965.79,2
69.205730,-48.190299,54798.9375,2737.14,1565.6121,2006053008001,225.13,2962.27,2
69.205712,-48.190675,54799.2137,2733.62,1565.5436,2006053008001,225.13,2958.75,2
69.205693,-48.191050,54799.4905,2731.41,1565.4749,2006053008001,222.81,2954.22,2
69.205673,-48.191421,54799.7680,2732.71,1565.4080,2006053008001,214.24,2946.96,2
69.205653,-48.191799,54800.0462,2731.87,1565.3403,2006053008001,209.48,2941.35,2
69.205632,-48.192172,54800.3253,2723.96,1565.2745,2006053008001,217.28,2941.24,2
69.205612,-48.192540,54800.6051,2717.10,1565.2108,2006053008001,223.22,2940.31,2
69.205590,-48.192916,54800.8857,2716.14,1565.1462,2006053008001,219.69,2935.82,2
69.205568,-48.193287,54801.1671,2714.62,1565.0819,2006053008001,217.27,2931.89,2
69.205546,-48.193653,54801.4490,2709.53,1565.0165,2006053008001,221.21,2930.74,2
69.205523,-48.194027,54801.7311,2704.65,1564.9449,2006053008001,224.76,2929.41,2
69.205500,-48.194396,54802.0136,2701.57,1564.8671,2006053008001,225.13,2926.70,2
69.205476,-48.194765,54802.2964,2698.70,1564.7792,2006053008001,225.13,2923.82,2
69.205452,-48.195133,54802.5796,2695.82,1564.6802,2006053008001,225.13,2920.95,2
69.205428,-48.195500,54802.8630,2693.55,1564.5708,2006053008001,224.06,2917.61,2
69.205403,-48.195867,54803.1467,2693.11,1564.4492,2006053008001,219.74,2912.85,2
69.205378,-48.196234,54803.4305,2692.87,1564.3133,2006053008001,215.08,2907.95,2
69.205352,-48.196604,54803.7144,2692.62,1564.1605,2006053008001,210.41,2903.04,2
69.205327,-48.196970,54803.9983,2691.81,1563.9904,2006053008001,206.76,2898.57,2
69.205301,-48.197340,54804.2824,2689.14,1563.8017,2006053008001,206.39,2895.53,2
69.205275,-48.197706,54804.5664,2686.26,1563.5955,2006053008001,206.39,2892.66,2
69.205248,-48.198075,54804.8505,2683.39,1563.3693,2006053008001,206.39,2889.79,2
69.205222,-48.198440,54805.1344,2680.52,1563.1278,2006053008001,206.39,2886.91,2
69.205195,-48.198810,54805.4182,2677.64,1562.8620,2006053008001,206.39,2884.03,2
69.205168,-48.199179,54805.7018,2673.28,1562.5750,2006053008001,209.03,2882.31,2
69.205141,-48.199544,54805.9851,2664.31,1562.2705,2006053008001,219.86,2884.17,2
69.205113,-48.199918,54806.2681,2656.64,1561.9364,2006053008001,228.38,2885.02,2
69.205086,-48.200288,54806.5507,2654.47,1561.5839,2006053008001,227.12,2881.59,2
69.205058,-48.200653,54806.8330,2652.62,1561.2199,2006053008001,225.31,2877.93,2
69.205031,-48.201023,54807.1149,2649.85,1560.8379,2006053008001,225.13,2874.97,2
69.205003,-48.201393,54807.3964,2646.97,1560.4491,2006053008001,225.13,2872.10,2
69.204974,-48.201763,54807.6774,2644.09,1560.0519,2006053008001,225.13,2869.22,2
69.204946,-48.202137,54807.9581,2641.22,1559.6440,2006053008001,225.13,2866.35,2
69.204917,-48.202503,54808.2385,2638.35,1559.2385,2006053008001,225.13,2863.48,2
69.204889,-48.202874,54808.5187,2635.48,1558.8214,2006053008001,225.13,2860.61,2
69.204860,-48.203244,54808.7987,2632.60,1558.3989,2006053008001,225.13,2857.73,2
69.204830,-48.203615,54809.0785,2629.73,1557.9732,2006053008001,225.13,2854.86,2
69.204802,-48.203981,54809.3582,2626.85,1557.5544,2006053008001,225.13,2851.98,2
69.204772,-48.204357,54809.6377,2623.98,1557.1298,2006053008001,225.13,2849.11,2
