LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
71.732693,-51.641655,54361.7377,727.36,708.0851,2006052802001,592.57,1319.93,1
71.732793,-51.641355,54361.9710,723.14,708.2586,2006052802001,592.57,1315.71,1
71.732891,-51.641060,54362.2045,718.91,708.4413,2006052802001,592.57,1311.48,1
71.732988,-51.640770,54362.4381,714.68,708.6310,2006052802001,592.57,1307.25,1
71.733086,-51.640475,54362.6720,710.45,708.8368,2006052802001,592.57,1303.02,1
71.733184,-51.640180,54362.9060,706.23,709.0537,2006052802001,592.57,1298.80,1
71.733280,-51.639890,54363.1402,702.00,709.2752,2006052802001,592.57,1294.57,1
71.733379,-51.639589,54363.3747,697.77,709.5153,2006052802001,592.57,1290.34,1
71.733477,-51.639294,54363.6094,692.95,709.7632,2006052802001,593.62,1286.58,1
71.733572,-51.639004,54363.8443,686.85,710.0163,2006052802001,596.97,1283.81,1
71.733670,-51.638708,54364.0793,681.10,710.2824,2006052802001,599.67,1280.77,1
71.733768,-51.638406,54364.3145,676.63,710.5593,2006052802001,600.08,1276.71,1
71.733865,-51.638110,54364.5497,672.41,710.8365,2006052802001,600.08,1272.49,1
71.733962,-51.637813,54364.7852,668.18,711.1175,2006052802001,600.08,1268.26,1
71.734058,-51.637517,54365.0207,663.96,711.4004,2006052802001,600.08,1264.04,1
71.734154,-51.637219,54365.2565,657.96,711.6861,2006052802001,600.08,1258.04,1
71.734250,-51.636922,54365.4922,651.03,711.9731,2006052802001,601.12,1252.16,1
71.734347,-51.636618,54365.7282,642.80,712.2658,2006052802001,604.47,1247.27,1
71.734443,-51.636320,54365.9642,634.94,712.5538,2006052802001,607.17,1242.12,1
71.734538,-51.636021,54366.2005,628.38,712.8416,2006052802001,607.57,1235.96,1
71.734634,-51.635716,54366.4367,622.04,713.1345,2006052802001,607.57,1229.62,1
71.734729,-51.635416,54366.6732,615.71,713.4223,2006052802001,607.57,1223.28,1
71.734824,-51.635110,54366.9098,608.77,713.7161,2006052802001,608.62,1217.39,1
71.734918,-51.634809,54367.1465,600.55,714.0049,2006052802001,611.97,1212.52,1
71.735015,-51.634497,54367.3834,592.69,714.3045,2006052802001,614.67,1207.36,1
71.735108,-51.634195,54367.6206,586.13,714.5928,2006052802001,615.07,1201.20,1
71.735203,-51.633887,54367.8580,579.79,714.8853,2006052802001,615.07,1194.85,1
71.735296,-51.633583,54368.0957,574.44,715.1722,2006052802001,615.07,1189.51,1
71.735389,-51.633274,54368.3336,568.68,715.4652,2006052802001,616.12,1184.79,1
71.735483,-51.632964,54368.5716,561.63,715.7584,2006052802001,619.46,1181.09,1
71.735576,-51.632654,54368.8100,554.93,716.0505,2006052802001,622.18,1177.11,1
71.735669,-51.632343,54369.0485,549.54,716.3424,2006052802001,622.58,1172.11,1
71.735762,-51.632031,54369.2874,544.37,716.6325,2006052802001,622.58,1166.95,1
71.735852,-51.631724,54369.5263,539.21,716.9156,2006052802001,622.58,1161.79,1
71.735946,-51.631406,54369.7656,534.04,717.2072,2006052802001,622.58,1156.62,1
71.736037,-51.631093,54370.0049,528.87,717.4910,2006052802001,622.58,1151.45,1
71.736127,-51.630784,54370.2446,528.45,717.7660,2006052802001,623.62,1152.07,1
71.736218,-51.630470,54370.4843,527.72,718.0424,2006052802001,626.97,1154.69,1
71.736310,-51.630149,54370.7243,527.34,718.3206,2006052802001,629.68,1157.02,1
71.736400,-51.629834,54370.9643,528.28,718.5893,2006052802001,630.07,1158.35,1
71.736490,-51.629518,54371.2045,529.43,718.8537,2006052802001,630.07,1159.50,1
71.736580,-51.629202,54371.4448,530.58,719.1121,2006052802001,630.07,1160.66,1
71.736669,-51.628885,54371.6853,531.73,719.3647,2006052802001,630.07,1161.81,1
71.736760,-51.628562,54371.9259,532.89,719.6142,2006052802001,630.07,1162.96,1
71.736849,-51.628245,54372.1667,533.45,719.8525,2006052802001,631.11,1164.57,1
71.736939,-51.627921,54372.4076,532.72,720.0868,2006052802001,634.47,1167.19,1
71.737027,-51.627603,54372.6487,532.34,720.3100,2006052802001,637.18,1169.52,1
71.737117,-51.627279,54372.8900,536.92,720.5288,2006052802001,637.57,1174.49,1
71.737205,-51.626960,54373.1314,542.39,720.7368,2006052802001,637.57,1179.96,1
71.737294,-51.626635,54373.3730,547.86,720.9394,2006052802001,637.57,1185.43,1
71.737381,-51.626315,54373.6147,553.92,721.1307,2006052802001,636.53,1190.45,1
71.737470,-51.625990,54373.8565,561.28,721.3134,2006052802001,633.17,1194.45,1
71.737557,-51.625670,54374.0985,568.27,721.4826,2006052802001,630.46,1198.73,1
71.737645,-51.625343,54374.3408,573.96,721.6406,2006052802001,630.07,1204.03,1
71.737732,-51.625023,54374.5831,579.43,721.7838,2006052802001,630.07,1209.50,1
71.737820,-51.624696,54374.8256,584.90,721.9150,2006052802001,630.07,1214.97,1
71.737907,-51.624369,54375.0682,590.95,722.0362,2006052802001,629.03,1219.99,1
71.737995,-51.624041,54375.3109,598.32,722.1409,2006052802001,625.67,1223.99,1
71.738082,-51.623713,54375.5538,605.31,722.2321,2006052802001,622.96,1228.28,1
71.738167,-51.623391,54375.7968,611.00,722.3090,2006052802001,622.58,1233.58,1
71.738254,-51.623063,54376.0398,616.46,722.3712,2006052802001,622.58,1239.04,1
71.738341,-51.622735,54376.2830,621.94,722.4204,2006052802001,622.58,1244.51,1
71.738427,-51.622406,54376.5262,628.00,722.4502,2006052802001,621.52,1249.52,1
71.738512,-51.622083,54376.7695,635.36,722.4645,2006052802001,618.16,1253.52,1
71.738600,-51.621748,54377.0129,642.35,722.4608,2006052802001,615.45,1257.80,1
71.738686,-51.621418,54377.2563,648.04,722.4378,2006052802001,615.07,1263.11,1
71.738770,-51.621094,54377.4997,653.50,722.3997,2006052802001,615.07,1268.57,1
71.738857,-51.620758,54377.7434,658.98,722.3438,2006052802001,615.07,1274.05,1
71.738943,-51.620428,54377.9870,664.44,722.2715,2006052802001,615.07,1279.51,1
71.739026,-51.620103,54378.2307,669.92,722.1879,2006052802001,615.07,1284.98,1
71.739113,-51.619767,54378.4744,675.38,722.0884,2006052802001,615.07,1290.45,1
71.739197,-51.619441,54378.7182,680.85,721.9820,2006052802001,615.07,1295.92,1
71.739283,-51.619104,54378.9620,686.32,721.8642,2006052802001,615.07,1301.39,1
71.739368,-51.618773,54379.2060,691.79,721.7415,2006052802001,615.07,1306.86,1
71.739452,-51.618441,54379.4500,697.26,721.6160,2006052802001,615.07,1312.33,1
71.739537,-51.618109,54379.6941,702.73,721.4851,2006052802001,615.07,1317.80,1
71.739622,-51.617770,54379.9382,708.19,721.3491,2006052802001,615.07,1323.26,1
71.739705,-51.617444,54380.1824,713.67,721.2153,2006052802001,615.07,1328.73,1
71.739790,-51.617105,54380.4266,719.72,721.0761,2006052802001,614.03,1333.74,1
71.739874,-51.616772,54380.6709,727.09,720.9402,2006052802001,610.66,1337.75,1
71.739958,-51.616438,54380.9152,734.08,720.8075,2006052802001,607.95,1342.03,1
71.740041,-51.616104,54381.1596,739.51,720.6791,2006052802001,607.57,1347.08,1
71.740126,-51.615764,54381.4041,744.67,720.5530,2006052802001,607.57,1352.24,1
71.740208,-51.615436,54381.6486,749.84,720.4353,2006052802001,607.57,1357.41,1
71.740293,-51.615096,54381.8931,755.00,720.3168,2006052802001,607.57,1362.57,1
71.740374,-51.614767,54382.1377,760.16,720.2060,2006052802001,607.57,1367.73,1
71.740459,-51.614426,54382.3823,765.33,720.0951,2006052802001,607.57,1372.90,1
71.740541,-51.614091,54382.6269,770.49,719.9909,2006052802001,607.57,1378.06,1
71.740624,-51.613756,54382.8714,775.66,719.8896,2006052802001,607.57,1383.23,1
71.740708,-51.613414,54383.1160,780.82,719.7927,2006052802001,607.57,1388.39,1
71.740791,-51.613078,54383.3606,785.99,719.7050,2006052802001,607.57,1393.56,1
71.740873,-51.612742,54383.6051,791.15,719.6217,2006052802001,607.57,1398.72,1
71.740955,-51.612406,54383.8497,796.31,719.5493,2006052802001,607.57,1403.89,1
71.741039,-51.612064,54384.0942,801.48,719.4841,2006052802001,607.57,1409.05,1
71.741121,-51.611727,54384.3387,806.06,719.4288,2006052802001,608.62,1414.68,1
71.741203,-51.611390,54384.5833,809.32,719.3853,2006052802001,611.99,1421.31,1
71.741287,-51.611048,54384.8278,812.96,719.3511,2006052802001,614.69,1427.66,1
71.741367,-51.610716,54385.0723,817.91,719.3285,2006052802001,615.07,1432.98,1
71.741451,-51.610373,54385.3168,823.67,719.3137,2006052802001,614.02,1437.70,1
71.741534,-51.610030,54385.5613,822.07,719.3059,2006052802001,610.65,1432.72,1
71.741614,-51.609698,54385.8058,818.58,719.3034,2006052802001,607.95,1426.53,1
71.741697,-51.609354,54386.0503,813.76,719.3056,2006052802001,607.57,1421.34,1
71.741780,-51.609010,54386.2948,808.75,719.3106,2006052802001,607.57,1416.32,1
71.741860,-51.608678,54386.5393,803.73,719.3170,2006052802001,607.57,1411.30,1
71.741943,-51.608334,54386.7838,798.71,719.3241,2006052802001,607.57,1406.29,1
71.742025,-51.607996,54387.0283,793.70,719.3305,2006052802001,607.57,1401.27,1
71.742106,-51.607657,54387.2729,788.68,719.3339,2006052802001,607.57,1396.25,1
71.742189,-51.607313,54387.5175,783.66,719.3337,2006052802001,607.57,1391.24,1
71.742271,-51.606975,54387.7620,778.65,719.3294,2006052802001,607.57,1386.22,1
71.742352,-51.606636,54388.0066,773.63,719.3191,2006052802001,607.57,1381.20,1
71.742435,-51.606292,54388.2513,768.01,719.3040,2006052802001,608.62,1376.64,1
71.742516,-51.605953,54388.4959,761.10,719.2842,2006052802001,611.99,1373.09,1
71.742598,-51.605615,54388.7405,754.56,719.2580,2006052802001,614.69,1369.25,1
71.742679,-51.605276,54388.9852,749.33,719.2281,2006052802001,615.07,1364.40,1
71.742760,-51.604938,54389.2299,744.31,719.1924,2006052802001,615.07,1359.38,1
71.742843,-51.604593,54389.4746,739.37,719.1525,2006052802001,615.07,1354.44,1
71.742925,-51.604255,54389.7192,734.44,719.1099,2006052802001,615.07,1349.51,1
71.743006,-51.603916,54389.9639,729.51,719.0628,2006052802001,615.07,1344.58,1
71.743089,-51.603572,54390.2084,724.58,719.0120,2006052802001,615.07,1339.65,1
71.743171,-51.603234,54390.4530,719.66,718.9594,2006052802001,615.07,1334.72,1
71.743252,-51.602896,54390.6975,714.72,718.9027,2006052802001,615.07,1329.79,1
71.743334,-51.602558,54390.9420,712.33,718.8439,2006052802001,615.07,1327.40,1
71.743417,-51.602214,54391.1865,710.97,718.7798,2006052802001,614.02,1324.99,1
71.743499,-51.601877,54391.4310,710.92,718.7118,2006052802001,610.65,1321.57,1
71.743581,-51.601539,54391.6754,710.49,718.6396,2006052802001,607.95,1318.44,1
71.743665,-51.601196,54391.9198,708.75,718.5599,2006052802001,607.57,1316.32,1
71.743747,-51.600859,54392.1642,706.80,718.4768,2006052802001,607.57,1314.37,1
71.743829,-51.600523,54392.4085,704.85,718.3923,2006052802001,607.57,1312.43,1
71.743911,-51.600186,54392.6527,702.90,718.3061,2006052802001,607.57,1310.48,1
71.743994,-51.599850,54392.8970,700.95,718.2190,2006052802001,607.57,1308.53,1
71.744078,-51.599508,54393.1412,699.00,718.1297,2006052802001,607.57,1306.58,1
71.744160,-51.599172,54393.3854,697.05,718.0416,2006052802001,607.57,1304.62,1
71.744243,-51.598837,54393.6296,695.10,717.9530,2006052802001,607.57,1302.67,1
71.744327,-51.598496,54393.8739,693.15,717.8648,2006052802001,607.57,1300.72,1
71.744410,-51.598161,54394.1182,694.86,717.7804,2006052802001,607.57,1302.43,1
71.744493,-51.597826,54394.3625,697.21,717.6989,2006052802001,607.57,1304.78,1
71.744578,-51.597486,54394.6068,699.56,717.6198,2006052802001,607.57,1307.13,1
71.744660,-51.597158,54394.8512,701.90,717.5462,2006052802001,607.57,1309.48,1
71.744745,-51.596819,54395.0956,704.25,717.4727,2006052802001,607.57,1311.83,1
71.744830,-51.596479,54395.3401,706.60,717.4014,2006052802001,607.57,1314.17,1
71.744912,-51.596152,54395.5847,709.54,717.3341,2006052802001,606.53,1316.06,1
71.744998,-51.595814,54395.8292,713.79,717.2652,2006052802001,603.15,1316.94,1
71.745080,-51.595487,54396.0738,717.66,717.1990,2006052802001,600.45,1318.11,1
71.745166,-51.595149,54396.3184,716.31,717.1304,2006052802001,600.08,1316.39,1
71.745252,-51.594811,54396.5629,714.09,717.0615,2006052802001,600.08,1314.17,1
71.745334,-51.594485,54396.8075,711.87,716.9944,2006052802001,600.08,1311.95,1
