LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
61.889021,-47.973065,46844.8045,199.12,1817.0565,2006061101001,517.59,716.71,1
61.889263,-47.973311,46845.2314,200.91,1817.4614,2006061101001,517.59,718.50,1
61.889507,-47.973559,46845.6583,203.20,1817.8747,2006061101001,516.71,719.91,1
61.889749,-47.973805,46846.0852,208.24,1818.2846,2006061101001,510.95,719.19,1
61.889990,-47.974051,46846.5121,210.52,1818.6962,2006061101001,510.08,720.60,1
61.890234,-47.974300,46846.9389,212.32,1819.1161,2006061101001,510.08,722.40,1
61.890475,-47.974547,46847.3658,214.10,1819.5383,2006061101001,510.08,724.19,1
61.890722,-47.974799,46847.8033,215.46,1819.9848,2006061101001,510.89,726.35,1
61.890967,-47.975049,46848.2302,213.93,1820.4447,2006061101001,516.78,730.71,1
61.891208,-47.975296,46848.6572,215.26,1820.9208,2006061101001,517.59,732.85,1
61.891451,-47.975546,46849.0843,217.06,1821.4273,2006061101001,517.59,734.65,1
61.891695,-47.975797,46849.5116,218.85,1821.9572,2006061101001,517.59,736.44,1
61.891936,-47.976044,46849.9390,220.65,1822.5004,2006061101001,517.59,738.24,1
61.892176,-47.976292,46850.3666,222.44,1823.0592,2006061101001,517.59,740.03,1
61.892419,-47.976543,46850.7944,224.24,1823.6342,2006061101001,517.59,741.83,1
61.892663,-47.976794,46851.2225,226.03,1824.2149,2006061101001,517.59,743.62,1
61.892903,-47.977042,46851.6506,227.82,1824.7901,2006061101001,517.59,745.41,1
61.893145,-47.977293,46852.0790,229.62,1825.3730,2006061101001,517.59,747.21,1
61.893388,-47.977544,46852.5075,231.41,1825.9582,2006061101001,517.59,749.00,1
61.893628,-47.977792,46852.9362,233.20,1826.5404,2006061101001,517.59,750.79,1
61.893870,-47.978044,46853.3651,235.00,1827.1351,2006061101001,517.59,752.59,1
61.894109,-47.978292,46853.7943,236.79,1827.7293,2006061101001,517.59,754.38,1
61.894351,-47.978544,46854.2236,237.32,1828.3370,2006061101001,517.59,754.91,1
61.894593,-47.978795,46854.6532,235.44,1828.9507,2006061101001,517.59,753.04,1
61.894835,-47.979047,46855.0829,233.57,1829.5684,2006061101001,517.59,751.16,1
61.895076,-47.979299,46855.5128,231.24,1830.1884,2006061101001,518.39,749.63,1
61.895320,-47.979554,46855.9429,226.04,1830.8184,2006061101001,524.29,750.32,1
61.895562,-47.979806,46856.3731,223.71,1831.4427,2006061101001,525.09,748.80,1
61.895803,-47.980057,46856.8036,221.84,1832.0645,2006061101001,525.09,746.92,1
61.896044,-47.980309,46857.2343,219.95,1832.6814,2006061101001,525.09,745.04,1
61.896285,-47.980560,46857.6652,218.08,1833.2944,2006061101001,525.09,743.17,1
61.896526,-47.980811,46858.0965,216.21,1833.9045,2006061101001,525.09,741.29,1
61.896769,-47.981065,46858.5280,214.32,1834.5191,2006061101001,525.09,739.41,1
61.897010,-47.981316,46858.9597,212.45,1835.1225,2006061101001,525.09,737.53,1
61.897250,-47.981567,46859.3916,210.57,1835.7216,2006061101001,525.09,735.66,1
61.897490,-47.981817,46859.8238,208.70,1836.3199,2006061101001,525.09,733.78,1
