LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
60.982750,-46.960073,49700.6248,  0.00,861.3587,2006061004001,637.57,637.57,1
60.982834,-46.959759,49701.0217,  0.00,861.3789,2006061004001,637.57,637.57,1
60.982964,-46.959271,49701.4187,  0.00,861.4018,2006061004001,637.57,637.57,1
60.983094,-46.958789,49701.8156,  0.00,861.3972,2006061004001,637.57,637.57,1
60.983225,-46.958302,49702.2125,  0.00,861.3639,2006061004001,637.57,637.57,1
60.983356,-46.957822,49702.6094,  0.00,861.3061,2006061004001,639.21,639.21,1
60.983489,-46.957336,49703.0062,  0.00,861.2312,2006061004001,650.95,650.95,1
60.983622,-46.956858,49703.4029,  0.00,861.1524,2006061004001,652.57,652.57,1
60.983756,-46.956373,49703.7995,  0.00,861.0774,2006061004001,653.38,653.38,1
60.983890,-46.955896,49704.1960,  0.00,861.0156,2006061004001,660.07,660.07,1
60.984025,-46.955413,49704.5926,  0.00,860.9692,2006061004001,669.19,669.19,1
60.984160,-46.954937,49704.9891,  0.00,860.9395,2006061004001,688.46,688.46,1
60.984295,-46.954461,49705.3855,  0.00,860.9224,2006061004001,696.77,696.77,1
60.984433,-46.953980,49705.7819,  0.00,860.9126,2006061004001,698.37,698.37,1
60.984571,-46.953500,49706.1783,  0.00,860.9038,2006061004001,704.26,704.26,1
60.984706,-46.953032,49706.5746,  0.00,860.8930,2006061004001,705.07,705.07,1
60.984845,-46.952553,49706.9710,  0.00,860.8785,2006061004001,706.66,706.66,1
60.984985,-46.952075,49707.3674,  0.00,860.8594,2006061004001,718.47,718.47,1
60.985124,-46.951603,49707.7638,  0.00,860.8346,2006061004001,720.07,720.07,1
60.985263,-46.951133,49708.1603,  0.00,860.8023,2006061004001,718.48,718.48,1
60.985404,-46.950657,49708.5568,  0.00,860.7585,2006061004001,705.07,705.07,1
60.985545,-46.950187,49708.9533,  0.00,860.7025,2006061004001,690.86,690.86,1
60.985688,-46.949713,49709.3498,  0.00,860.6324,2006061004001,683.36,683.36,1
60.985829,-46.949246,49709.7462,  0.00,860.5469,2006061004001,679.42,679.42,1
60.985974,-46.948773,49710.1427,  0.00,860.4417,2006061004001,654.15,654.15,1
60.986117,-46.948308,49710.5392,  0.00,860.3204,2006061004001,638.37,638.37,1
60.986263,-46.947838,49710.9359,  0.00,860.1831,2006061004001,630.86,630.86,1
60.986408,-46.947376,49711.3327,  0.00,860.0384,2006061004001,630.07,630.07,1
60.986556,-46.946908,49711.7296,  0.00,859.8867,2006061004001,630.07,630.07,1
60.986703,-46.946449,49712.1266,  0.00,859.7352,2006061004001,630.07,630.07,1
60.986853,-46.945985,49712.5237,  0.00,859.5832,2006061004001,630.07,630.07,1
60.987004,-46.945523,49712.9209,  0.00,859.4371,2006061004001,629.31,629.31,1
60.987154,-46.945068,49713.3182,  0.00,859.3022,2006061004001,623.34,623.34,1
60.987306,-46.944616,49713.7157,  0.00,859.1789,2006061004001,622.58,622.58,1
60.987461,-46.944160,49714.1133,  0.00,859.0617,2006061004001,618.81,618.81,1
60.987617,-46.943706,49714.5110,  0.00,858.9437,2006061004001,588.83,588.83,1
60.987775,-46.943255,49714.9090,  0.00,858.8161,2006061004001,585.07,585.07,1
60.987933,-46.942813,49715.3074,  0.00,858.6772,2006061004001,585.82,585.82,1
60.988093,-46.942367,49715.7061,  0.00,858.5235,2006061004001,591.84,591.84,1
60.988256,-46.941925,49716.1050,  0.00,858.3551,2006061004001,593.30,593.30,1
60.988420,-46.941486,49716.5043,  0.00,858.1700,2006061004001,599.36,599.36,1
60.988589,-46.941045,49716.9040,  0.00,857.9687,2006061004001,600.78,600.78,1
60.988757,-46.940614,49717.3041,  0.00,857.7664,2006061004001,606.87,606.87,1
60.988928,-46.940187,49717.7045,  0.00,857.5692,2006061004001,608.26,608.26,1
60.989100,-46.939765,49718.1054,  0.00,857.3817,2006061004001,614.39,614.39,1
60.989277,-46.939342,49718.5066,  0.00,857.2040,2006061004001,615.75,615.75,1
60.989454,-46.938928,49718.9085,  0.00,857.0445,2006061004001,621.92,621.92,1
60.989636,-46.938515,49719.3109,  0.00,856.9050,2006061004001,622.58,622.58,1
60.989817,-46.938111,49719.7136,  0.00,856.7939,2006061004001,623.20,623.20,1
60.990003,-46.937707,49720.1165,  0.00,856.7109,2006061004001,630.69,630.69,1
60.990191,-46.937309,49720.5196,  0.00,856.6608,2006061004001,643.87,643.87,1
60.990381,-46.936916,49720.9233,  0.00,856.6401,2006061004001,643.88,643.88,1
60.990571,-46.936532,49721.3274,  0.00,856.6418,2006061004001,631.25,631.25,1
60.990767,-46.936144,49721.7322,  0.00,856.6633,2006061004001,630.07,630.07,1
60.990964,-46.935766,49722.1377,  0.00,856.6996,2006061004001,630.64,630.64,1
60.991164,-46.935388,49722.5437,  0.00,856.7459,2006061004001,637.02,637.02,1
60.991361,-46.935025,49722.9500,  0.00,856.7969,2006061004001,637.04,637.04,1
60.991565,-46.934658,49723.3568,  0.00,856.8535,2006061004001,630.60,630.60,1
60.991769,-46.934301,49723.7641,  0.00,856.9134,2006061004001,630.59,630.59,1
60.991976,-46.933945,49724.1718,  0.00,856.9764,2006061004001,637.06,637.06,1
60.992186,-46.933594,49724.5802,  0.00,857.0388,2006061004001,637.08,637.08,1
60.992397,-46.933249,49724.9892,  0.00,857.0979,2006061004001,630.55,630.55,1
60.992610,-46.932910,49725.3989,  0.00,857.1514,2006061004001,629.61,629.61,1
60.992825,-46.932577,49725.8089,  0.00,857.1932,2006061004001,623.03,623.03,1
60.993041,-46.932249,49726.2192,  0.00,857.2195,2006061004001,622.14,622.14,1
60.993260,-46.931928,49726.6300,  0.00,857.2300,2006061004001,615.49,615.49,1
60.993482,-46.931608,49727.0413,  0.00,857.2291,2006061004001,615.48,615.48,1
60.993704,-46.931299,49727.4532,  0.00,857.2226,2006061004001,622.57,622.57,1
60.993930,-46.930992,49727.8657,  0.00,857.2138,2006061004001,629.70,629.70,1
60.994155,-46.930695,49728.2787,  0.00,857.2056,2006061004001,630.07,630.07,1
60.994384,-46.930401,49728.6919,  0.00,857.2018,2006061004001,630.07,630.07,1
60.994615,-46.930113,49729.1055,  0.00,857.2058,2006061004001,630.07,630.07,1
60.994847,-46.929832,49729.5195,  0.00,857.2200,2006061004001,630.69,630.69,1
60.995081,-46.929558,49729.9341,  0.00,857.2438,2006061004001,644.50,644.50,1
60.995316,-46.929290,49730.3495,  0.00,857.2744,2006061004001,645.08,645.08,1
60.995553,-46.929029,49730.7656,  0.00,857.3074,2006061004001,645.58,645.58,1
60.995794,-46.928772,49731.1823,  0.00,857.3426,2006061004001,659.61,659.61,1
60.996033,-46.928525,49731.5994,  0.00,857.3809,2006061004001,660.07,660.07,1
60.996277,-46.928283,49732.0168,  0.00,857.4235,2006061004001,660.07,660.07,1
60.996519,-46.928050,49732.4348,  0.00,857.4707,2006061004001,660.07,660.07,1
60.996765,-46.927822,49732.8533,  0.00,857.5262,2006061004001,660.23,660.23,1
60.997012,-46.927601,49733.2725,  0.00,857.5955,2006061004001,667.45,667.45,1
60.997261,-46.927387,49733.6925,  0.00,857.6859,2006061004001,667.68,667.68,1
60.997510,-46.927181,49734.1130,  0.00,857.8026,2006061004001,675.00,675.00,1
60.997761,-46.926982,49734.5340,  0.39,857.9507,2006061004001,675.07,675.46,1
60.998012,-46.926790,49734.9556,  1.19,858.1360,2006061004001,675.07,676.26,1
61.144579,-46.875553,50006.7999,518.52,1507.4265,2006061004002,667.58,1186.10,1
61.144793,-46.875215,50007.2504,519.37,1508.1537,2006061004002,667.58,1186.95,1
61.145007,-46.874877,50007.7007,518.59,1508.8727,2006061004002,667.58,1186.17,1
61.145221,-46.874539,50008.1508,516.72,1509.5813,2006061004002,667.58,1184.30,1
61.145435,-46.874202,50008.6007,514.83,1510.2737,2006061004002,667.58,1182.41,1
61.145650,-46.873864,50009.0506,512.96,1510.9428,2006061004002,667.58,1180.54,1
61.145862,-46.873531,50009.5004,511.08,1511.5922,2006061004002,667.58,1178.66,1
61.146077,-46.873194,50009.9501,509.20,1512.2578,2006061004002,667.58,1176.78,1
61.146292,-46.872857,50010.3998,507.33,1512.9469,2006061004002,667.58,1174.90,1
61.146507,-46.872520,50010.8493,505.45,1513.6713,2006061004002,667.58,1173.03,1
61.146723,-46.872184,50011.2985,503.57,1514.4347,2006061004002,667.58,1171.15,1
61.146936,-46.871852,50011.7474,501.69,1515.2201,2006061004002,667.58,1169.27,1
61.147152,-46.871516,50012.1958,499.82,1516.0421,2006061004002,667.58,1167.39,1
61.147368,-46.871180,50012.6441,497.94,1516.8804,2006061004002,667.58,1165.51,1
61.147584,-46.870844,50013.0925,496.06,1517.7322,2006061004002,667.58,1163.64,1
61.147798,-46.870512,50013.5408,494.18,1518.5879,2006061004002,667.58,1161.76,1
61.148012,-46.870180,50013.9889,492.30,1519.4522,2006061004002,667.58,1159.88,1
61.148229,-46.869845,50014.4370,490.43,1520.3330,2006061004002,667.58,1158.00,1
61.148445,-46.869509,50014.8850,488.54,1521.2233,2006061004002,667.58,1156.12,1
