LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
61.781732,-45.751288,44619.6349,478.41,2802.7649,2006061001001,577.58,1055.99,1
61.781803,-45.751528,44620.2014,514.08,2803.2897,2006061001001,578.42,1092.49,1
61.781896,-45.751846,44620.7680,518.79,2803.9811,2006061001001,584.24,1103.03,1
61.782038,-45.752325,44621.3348,538.97,2805.0188,2006061001001,585.07,1124.04,1
61.782180,-45.752803,44621.9016,549.77,2806.0409,2006061001001,585.07,1134.84,1
61.782324,-45.753290,44622.4684,564.33,2807.0676,2006061001001,585.07,1149.41,1
61.782466,-45.753768,44623.0354,592.01,2808.0642,2006061001001,585.07,1177.09,1
61.782608,-45.754246,44623.6023,597.19,2809.0516,2006061001001,585.07,1182.27,1
61.782753,-45.754732,44624.1692,610.34,2810.0499,2006061001001,585.91,1196.25,1
61.782895,-45.755209,44624.7362,636.62,2811.0249,2006061001001,591.74,1228.35,1
61.783039,-45.755691,44625.3033,654.94,2812.0064,2006061001001,592.57,1247.51,1
61.783183,-45.756171,44625.8705,671.37,2812.9922,2006061001001,592.57,1263.94,1
61.783328,-45.756652,44626.4378,686.40,2813.9847,2006061001001,592.57,1278.97,1
61.783471,-45.757128,44627.0051,710.32,2814.9747,2006061001001,592.57,1302.89,1
61.783615,-45.757608,44627.5724,712.70,2815.9778,2006061001001,593.41,1306.11,1
61.783760,-45.758087,44628.1400,729.10,2816.9851,2006061001001,599.24,1328.34,1
61.783905,-45.758566,44628.7078,733.80,2817.9976,2006061001001,600.08,1333.88,1
61.784050,-45.759045,44629.2756,729.60,2819.0111,2006061001001,600.08,1329.68,1
61.784194,-45.759519,44629.8436,749.34,2820.0144,2006061001001,600.08,1349.42,1
61.784341,-45.760001,44630.4118,803.21,2821.0302,2006061001001,600.08,1403.29,1
61.784486,-45.760479,44630.9801,812.26,2822.0265,2006061001001,600.08,1412.34,1
61.784632,-45.760956,44631.5485,844.08,2823.0079,2006061001001,600.08,1444.16,1
61.784778,-45.761433,44632.1173,845.54,2823.9733,2006061001001,600.08,1445.62,1
61.784923,-45.761910,44632.6862,846.96,2824.9235,2006061001001,600.08,1447.04,1
61.785069,-45.762386,44633.2553,860.55,2825.8608,2006061001001,600.92,1461.47,1
61.785216,-45.762867,44633.8244,871.41,2826.7839,2006061001001,606.74,1478.14,1
61.785360,-45.763339,44634.3936,911.24,2827.6608,2006061001001,607.57,1518.81,1
61.785507,-45.763820,44634.9634,923.94,2828.5350,2006061001001,607.57,1531.52,1
61.785651,-45.764298,44635.5339,932.41,2829.3991,2006061001001,607.57,1539.99,1
61.785795,-45.764777,44636.1041,978.20,2830.2655,2006061001001,607.57,1585.77,1
61.785938,-45.765261,44636.6737,984.54,2831.1392,2006061001001,607.57,1592.12,1
61.786078,-45.765744,44637.2433,990.89,2832.0055,2006061001001,607.57,1598.47,1
61.786217,-45.766234,44637.8131,997.24,2832.8920,2006061001001,607.57,1604.81,1
61.786353,-45.766722,44638.3834,1001.41,2833.8009,2006061001001,607.57,1608.99,1
61.786485,-45.767214,44638.9548,1001.86,2834.7416,2006061001001,607.57,1609.43,1
