LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
66.906518,-34.483954,41419.0600,512.93,1713.0000,2001052101002,580.18,1093.12,0
66.905696,-34.486365,41420.0600,520.17,1711.7600,2001052101002,579.86,1100.03,0
66.904869,-34.488817,41421.0600,531.83,1707.7600,2001052101002,579.68,1111.51,0
66.904054,-34.491260,41422.0700,532.71,1703.8600,2001052101002,579.65,1112.36,0
66.903237,-34.493750,41423.0600,529.89,1702.8800,2001052101002,579.79,1109.68,0
66.902457,-34.496169,41424.0700,518.50,1701.8600,2001052101002,580.12,1098.62,0
66.901662,-34.498667,41425.0600,485.63,1699.8800,2001052101002,580.63,1066.25,0
66.900884,-34.501139,41426.0700,463.87,1696.8600,2001052101002,581.31,1045.18,0
66.900095,-34.503671,41427.0600,442.35,1694.7600,2001052101002,582.15,1024.49,0
66.899331,-34.506162,41428.0700,409.50,1691.7200,2001052101002,583.13,992.63,0
66.898564,-34.508725,41429.0700,411.08,1688.7200,2001052101002,584.22,995.30,0
66.897829,-34.511236,41430.0800,413.57,1684.8400,2001052101002,585.40,998.98,0
66.897084,-34.513830,41431.0700,388.41,1682.8600,2001052101002,586.64,975.05,0
66.896362,-34.516407,41432.0800,369.42,1679.8400,2001052101002,587.91,957.33,0
66.895646,-34.519042,41433.0700,364.35,1678.8600,2001052101002,589.16,953.51,0
66.894950,-34.521653,41434.0800,366.76,1677.8400,2001052101002,590.35,957.11,0
66.894265,-34.524280,41435.0700,377.49,1676.8600,2001052101002,591.42,968.91,0
66.893597,-34.526932,41436.0800,396.53,1674.8400,2001052101002,592.31,988.85,0
66.892945,-34.529605,41437.0700,426.28,1672.7200,2001052101002,592.97,1019.24,0
66.892303,-34.532295,41438.0800,500.00,1668.8400,2001052101002,593.30,1093.30,0
66.891671,-34.534997,41439.0700,656.69,1665.8600,2001052101002,593.25,1249.94,0
66.891050,-34.537712,41440.0800,839.71,1664.0000,2001052101002,592.75,1432.46,0
66.890450,-34.540451,41441.1000,945.95,1661.8000,2001052101002,591.75,1537.71,0
66.889872,-34.543212,41442.1000,999.70,1659.8000,2001052101002,590.24,1589.94,0
66.889314,-34.545994,41443.1000,1017.27,1656.8000,2001052101002,588.22,1605.49,0
66.888772,-34.548813,41444.1000,985.14,1655.8000,2001052101002,585.76,1570.90,0
66.888251,-34.551647,41445.1000,940.52,1654.8000,2001052101002,582.95,1523.47,0
66.887754,-34.554474,41446.1000,888.24,1653.8000,2001052101002,579.92,1468.17,0
