LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
65.660109,-39.655289,41464.7800,397.94,1006.0401,2001052301001,733.40,1131.34,0
65.661003,-39.657215,41465.7800,396.23,1023.0399,2001052301001,733.92,1130.15,0
65.661902,-39.659162,41466.7900,388.39,1039.0600,2001052301001,745.27,1133.66,0
65.662793,-39.661110,41467.8100,379.90,1053.3400,2001052301001,757.77,1137.67,0
65.663666,-39.663037,41468.8100,378.34,1065.7200,2001052301001,758.01,1136.34,0
65.664546,-39.664994,41469.8200,377.03,1075.5600,2001052301001,757.86,1134.88,0
65.665422,-39.666955,41470.8300,375.92,1083.9800,2001052301001,757.46,1133.38,0
65.666306,-39.668950,41471.8600,375.52,1091.1600,2001052301001,755.94,1131.46,0
65.667160,-39.670906,41472.8600,375.50,1096.1600,2001052301001,753.90,1129.40,0
65.668010,-39.672876,41473.8600,376.00,1099.7200,2001052301001,751.16,1127.16,0
65.668879,-39.674912,41474.8900,376.93,1102.7800,2001052301001,747.90,1124.83,0
65.669723,-39.676903,41475.8900,378.27,1105.5600,2001052301001,744.22,1122.49,0
65.670564,-39.678906,41476.8900,379.96,1107.7800,2001052301001,740.23,1120.20,0
65.671426,-39.680977,41477.9200,381.96,1108.8400,2001052301001,736.06,1118.02,0
65.672261,-39.683005,41478.9200,384.19,1110.8400,2001052301001,731.83,1116.02,0
65.673103,-39.685077,41479.9300,386.63,1112.8600,2001052301001,727.64,1114.27,0
65.673939,-39.687163,41480.9400,389.22,1115.7600,2001052301001,723.60,1112.82,0
65.674771,-39.689263,41481.9600,391.93,1118.8400,2001052301001,719.77,1111.70,0
65.675599,-39.691374,41482.9700,394.73,1121.8800,2001052301001,716.20,1110.93,0
65.676424,-39.693491,41483.9900,397.60,1124.9600,2001052301001,712.93,1110.53,0
65.677248,-39.695612,41485.0000,400.50,1128.0000,2001052301001,709.99,1110.49,0
65.678070,-39.697738,41486.0100,403.44,1132.0400,2001052301001,707.36,1110.80,0
65.678889,-39.699870,41487.0300,406.39,1136.1200,2001052301001,705.04,1111.44,0
65.679705,-39.702009,41488.0400,409.37,1140.1600,2001052301001,703.00,1112.37,0
65.680517,-39.704153,41489.0600,412.37,1144.2400,2001052301001,701.20,1113.57,0
65.681316,-39.706273,41490.0600,415.40,1148.2400,2001052301001,699.59,1114.99,0
65.682134,-39.708457,41491.0800,418.45,1152.3200,2001052301001,698.11,1116.56,0
65.682927,-39.710587,41492.0800,421.55,1156.3200,2001052301001,696.72,1118.26,0
65.683740,-39.712781,41493.1100,424.69,1160.4400,2001052301001,695.34,1120.04,0
65.684529,-39.714919,41494.1100,427.89,1164.4400,2001052301001,693.95,1121.83,0
