LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
66.968770,-49.101117,42294.3800,990.12,1810.0000,2001052401001,825.19,1815.31,0
66.968682,-49.097822,42295.3900,990.08,1811.7800,2001052401001,825.34,1815.42,0
66.968591,-49.094550,42296.3900,987.61,1812.7800,2001052401001,825.30,1812.92,0
66.968497,-49.091278,42297.3900,994.59,1813.7800,2001052401001,825.16,1819.75,0
66.968400,-49.088007,42298.3900,994.53,1815.0000,2001052401001,824.97,1819.49,0
66.968300,-49.084737,42299.3900,998.76,1816.7800,2001052401001,824.79,1823.55,0
66.968197,-49.081469,42300.3900,999.33,1818.7800,2001052401001,824.67,1824.00,0
66.968090,-49.078203,42301.3900,995.82,1820.7800,2001052401001,824.64,1820.46,0
66.967979,-49.074940,42302.3900,987.56,1823.5600,2001052401001,824.68,1812.24,0
66.967862,-49.071682,42303.3900,985.11,1825.7800,2001052401001,824.79,1809.90,0
66.967739,-49.068427,42304.3900,988.83,1828.7800,2001052401001,824.94,1813.77,0
66.967609,-49.065130,42305.4000,989.44,1830.8000,2001052401001,825.07,1814.51,0
66.967478,-49.061903,42306.4000,1007.33,1832.8000,2001052401001,825.12,1832.44,0
66.967342,-49.058630,42307.4000,1019.46,1834.0000,2001052401001,825.03,1844.50,0
66.967206,-49.055401,42308.4000,1019.28,1834.8000,2001052401001,824.75,1844.03,0
66.967067,-49.052124,42309.4000,1019.12,1835.0000,2001052401001,824.23,1843.35,0
66.966929,-49.048887,42310.4000,1023.76,1834.2000,2001052401001,823.41,1847.17,0
66.966790,-49.045600,42311.4000,1014.32,1833.2000,2001052401001,822.27,1836.59,0
66.966657,-49.042351,42312.4000,1005.18,1833.0000,2001052401001,820.78,1825.97,0
66.966528,-49.039049,42313.4000,1008.50,1832.0000,2001052401001,818.95,1827.45,0
66.966409,-49.035785,42314.4000,1012.75,1832.0000,2001052401001,816.75,1829.50,0
66.966293,-49.032469,42315.4000,1014.13,1832.0000,2001052401001,814.18,1828.31,0
66.966180,-49.029194,42316.4000,1015.04,1831.0000,2001052401001,811.24,1826.28,0
66.966068,-49.025867,42317.4000,1008.64,1829.2000,2001052401001,807.91,1816.56,0
66.965958,-49.022580,42318.4000,1010.73,1828.0000,2001052401001,804.17,1814.90,0
66.965845,-49.019242,42319.4000,1021.43,1826.2000,2001052401001,800.00,1821.43,0
66.965732,-49.015946,42320.4000,1021.87,1824.2000,2001052401001,795.36,1817.22,0
66.965615,-49.012575,42321.4100,1022.45,1823.0000,2001052401001,790.21,1812.66,0
66.965498,-49.009269,42322.4000,988.07,1821.2000,2001052401001,784.54,1772.62,0
66.965377,-49.005888,42323.4200,903.45,1818.1600,2001052401001,778.34,1681.79,0
66.965257,-49.002594,42324.4000,735.62,1816.2000,2001052401001,771.61,1507.23,0
66.965131,-48.999203,42325.4200,665.09,1814.1600,2001052401001,764.40,1429.49,0
66.965005,-48.995854,42326.4200,629.90,1812.1600,2001052401001,756.77,1386.67,0
66.964878,-48.992476,42327.4200,622.88,1811.0000,2001052401001,748.84,1371.72,0
66.964752,-48.989093,42328.4300,658.22,1809.1400,2001052401001,740.74,1398.96,0
66.964629,-48.985727,42329.4300,678.63,1807.1400,2001052401001,732.64,1411.26,0
66.964510,-48.982355,42330.4300,672.92,1806.1400,2001052401001,724.70,1397.62,0
66.964397,-48.978975,42331.4300,698.98,1805.0000,2001052401001,717.13,1416.11,0
66.964290,-48.975612,42332.4200,726.18,1803.1600,2001052401001,710.10,1436.28,0
66.964186,-48.972197,42333.4300,770.68,1802.0000,2001052401001,703.76,1474.44,0
66.964090,-48.969044,42334.3600,797.92,1802.0000,2001052401001,698.53,1496.45,0
66.963989,-48.965784,42335.3200,779.16,1802.0000,2001052401001,699.47,1478.63,0
66.963882,-48.962389,42336.3200,784.25,1803.0000,2001052401001,701.68,1485.93,0
66.963772,-48.958994,42337.3200,780.54,1803.6400,2001052401001,704.26,1484.80,0
66.963660,-48.955600,42338.3200,812.66,1804.6400,2001052401001,707.18,1519.83,0
66.963547,-48.952208,42339.3200,845.84,1806.6400,2001052401001,710.32,1556.16,0
66.963434,-48.948817,42340.3200,873.78,1809.2800,2001052401001,713.60,1587.38,0
66.963319,-48.945428,42341.3200,891.06,1811.6400,2001052401001,716.88,1607.94,0
66.963204,-48.942041,42342.3200,893.15,1813.6400,2001052401001,720.01,1613.16,0
66.963088,-48.938633,42343.3300,909.01,1816.6600,2001052401001,722.86,1631.88,0
66.962973,-48.935275,42344.3200,927.49,1819.6400,2001052401001,725.28,1652.78,0
66.962856,-48.931872,42345.3300,923.67,1822.6600,2001052401001,727.16,1650.83,0
66.962739,-48.928517,42346.3200,902.52,1824.6400,2001052401001,728.39,1630.91,0
66.962622,-48.925140,42347.3200,868.98,1827.6400,2001052401001,728.91,1597.89,0
66.962503,-48.921765,42348.3200,859.29,1829.6400,2001052401001,728.68,1587.98,0
66.962383,-48.918391,42349.3200,842.88,1831.6400,2001052401001,727.73,1570.60,0
66.962262,-48.915018,42350.3200,836.55,1833.6400,2001052401001,726.08,1562.63,0
66.962141,-48.911648,42351.3200,854.43,1834.6400,2001052401001,723.82,1578.24,0
66.962019,-48.908256,42352.3300,886.38,1835.6600,2001052401001,721.04,1607.42,0
66.961895,-48.904865,42353.3300,917.51,1836.0000,2001052401001,717.86,1635.38,0
66.961774,-48.901523,42354.3300,907.58,1837.0000,2001052401001,714.42,1622.00,0
66.961650,-48.898135,42355.3300,902.54,1837.0000,2001052401001,710.84,1613.38,0
66.961527,-48.894794,42356.3300,897.29,1837.6600,2001052401001,707.23,1604.53,0
66.961402,-48.891383,42357.3400,899.12,1837.0000,2001052401001,703.70,1602.82,0
66.961279,-48.888041,42358.3300,906.43,1837.0000,2001052401001,700.30,1606.74,0
66.961153,-48.884629,42359.3500,907.20,1836.3000,2001052401001,697.10,1604.31,0
66.961029,-48.881310,42360.3300,870.15,1836.0000,2001052401001,694.12,1564.27,0
