LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
69.185162,-50.027311,49894.2359,  0.00,225.1187,2008070601001,187.37,187.37,1
69.185160,-50.026934,49894.7687,  0.00,224.9554,2008070601001,187.37,187.37,1
69.185157,-50.026440,49895.3016,  0.00,224.7466,2008070601001,187.37,187.37,1
69.185153,-50.025686,49895.8347,  0.00,224.4482,2008070601001,187.37,187.37,1
69.185148,-50.024933,49896.3677,  0.00,224.1530,2008070601001,187.37,187.37,1
69.185143,-50.024170,49896.9008,  0.00,223.8511,2008070601001,187.37,187.37,1
69.185137,-50.023417,49897.4340,  0.00,223.5629,2008070601001,187.37,187.37,1
69.185131,-50.022660,49897.9673,  0.00,223.3064,2008070601001,187.37,187.37,1
69.185124,-50.021908,49898.5009,  0.00,223.0915,2008070601001,187.37,187.37,1
69.185117,-50.021146,49899.0345,  0.00,222.8987,2008070601001,187.37,187.37,1
69.185110,-50.020394,49899.5682,  0.00,222.7172,2008070601001,187.37,187.37,1
69.185103,-50.019642,49900.1023,  0.00,222.5388,2008070601001,187.37,187.37,1
69.185097,-50.018881,49900.6366,  0.00,222.3498,2008070601001,187.37,187.37,1
69.185090,-50.018129,49901.1709,  0.00,222.1388,2008070601001,187.37,187.37,1
69.185084,-50.017368,49901.7052,  0.00,221.8983,2008070601001,187.37,187.37,1
69.185079,-50.016617,49902.2394,  0.00,221.6407,2008070601001,187.37,187.37,1
69.185074,-50.015860,49902.7735,  0.00,221.3691,2008070601001,187.37,187.37,1
69.185069,-50.015103,49903.3074,  0.00,221.0966,2008070601001,187.37,187.37,1
69.185066,-50.014351,49903.8412,  0.00,220.8312,2008070601001,187.37,187.37,1
69.185063,-50.013590,49904.3748,  0.00,220.5763,2008070601001,187.37,187.37,1
69.185061,-50.012837,49904.9084,  0.00,220.3458,2008070601001,187.37,187.37,1
69.185059,-50.012080,49905.4419,  0.00,220.1371,2008070601001,187.37,187.37,1
69.185059,-50.011323,49905.9755,  0.00,219.9548,2008070601001,187.32,187.32,1
