LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
69.127885,-49.192373,51951.3294,1896.31,921.4180,2008070202001,270.20,2166.52,1
69.127906,-49.192004,51951.8077,1894.44,921.6638,2008070202001,270.20,2164.64,1
69.127932,-49.191519,51952.2855,1892.56,921.9734,2008070202001,270.20,2162.76,1
69.127973,-49.190775,51952.7627,1890.68,922.4509,2008070202001,270.20,2160.88,1
69.128014,-49.190029,51953.2394,1888.80,922.8500,2008070202001,270.20,2159.01,1
69.128054,-49.189281,51953.7154,1886.93,923.1948,2008070202001,270.20,2157.13,1
69.128093,-49.188538,51954.1905,1885.05,923.5159,2008070202001,270.20,2155.25,1
69.128132,-49.187792,51954.6646,1883.49,923.8290,2008070202001,269.64,2153.13,1
69.128171,-49.187046,51955.1377,1883.80,924.1504,2008070202001,265.76,2149.56,1
69.128210,-49.186298,51955.6100,1882.24,924.4923,2008070202001,265.20,2147.44,1
69.128248,-49.185548,51956.0816,1880.04,924.8455,2008070202001,265.76,2145.80,1
69.128286,-49.184803,51956.5526,1875.97,925.1973,2008070202001,269.65,2145.62,1
69.128324,-49.184056,51957.0230,1874.10,925.5503,2008070202001,269.64,2143.74,1
69.128362,-49.183314,51957.4930,1873.93,925.9113,2008070202001,265.75,2139.68,1
69.128401,-49.182566,51957.9621,1870.90,926.3059,2008070202001,265.20,2136.10,1
69.128441,-49.181822,51958.4305,1867.57,926.7421,2008070202001,265.20,2132.76,1
69.128481,-49.181078,51958.8981,1864.23,927.2045,2008070202001,265.20,2129.43,1
69.128523,-49.180332,51959.3649,1860.89,927.6883,2008070202001,265.20,2126.09,1
69.128565,-49.179582,51959.8311,1857.87,928.2025,2008070202001,264.64,2122.51,1
69.128609,-49.178841,51960.2972,1856.41,928.7374,2008070202001,261.31,2117.72,1
69.128653,-49.178095,51960.7629,1851.19,929.2856,2008070202001,264.65,2115.84,1
69.128698,-49.177353,51961.2280,1847.54,929.8109,2008070202001,265.20,2112.74,1
69.128743,-49.176611,51961.6927,1844.21,930.3003,2008070202001,265.20,2109.40,1
69.128787,-49.175868,51962.1569,1840.87,930.7583,2008070202001,265.20,2106.07,1
69.128832,-49.175119,51962.6210,1837.85,931.1841,2008070202001,264.65,2102.49,1
69.128875,-49.174375,51963.0848,1836.69,931.5668,2008070202001,260.76,2097.45,1
69.128917,-49.173634,51963.5483,1833.67,931.9103,2008070202001,260.20,2093.88,1
69.128956,-49.172887,51964.0116,1830.83,932.2274,2008070202001,260.20,2091.04,1
69.128993,-49.172139,51964.4744,1828.41,932.5320,2008070202001,259.65,2088.05,1
69.129028,-49.171389,51964.9370,1827.85,932.8424,2008070202001,255.77,2083.62,1
69.129061,-49.170643,51965.3997,1825.43,933.1694,2008070202001,255.21,2080.64,1
69.129092,-49.169896,51965.8620,1822.68,933.5236,2008070202001,255.21,2077.90,1
69.129122,-49.169143,51966.3238,1819.94,933.8986,2008070202001,255.21,2075.16,1
69.129151,-49.168399,51966.7853,1817.21,934.2699,2008070202001,255.21,2072.42,1
69.129180,-49.167650,51967.2461,1814.77,934.6536,2008070202001,254.66,2069.44,1
69.129209,-49.166899,51967.7063,1813.92,935.0589,2008070202001,251.31,2065.24,1
69.129239,-49.166143,51968.1661,1809.61,935.4933,2008070202001,254.10,2063.71,1
69.129270,-49.165397,51968.6255,1808.75,935.9583,2008070202001,250.76,2059.51,1
69.129302,-49.164646,51969.0847,1806.33,936.4855,2008070202001,250.21,2056.53,1
69.129334,-49.163900,51969.5436,1803.27,937.1059,2008070202001,250.76,2054.03,1
69.129368,-49.163155,51970.0024,1798.34,937.8338,2008070202001,254.66,2053.00,1
69.129404,-49.162404,51970.4611,1795.28,938.6444,2008070202001,255.21,2050.49,1
69.129441,-49.161659,51970.9197,1792.54,939.4825,2008070202001,255.21,2047.76,1
69.129479,-49.160914,51971.3781,1789.81,940.3334,2008070202001,255.21,2045.02,1
69.129518,-49.160169,51971.8364,1787.37,941.1657,2008070202001,254.66,2042.03,1
69.129558,-49.159419,51972.2944,1786.75,941.9614,2008070202001,251.31,2038.06,1
69.129598,-49.158680,51972.7523,1782.79,942.6895,2008070202001,254.66,2037.45,1
69.129640,-49.157930,51973.2102,1780.42,943.3692,2008070202001,255.21,2035.63,1
69.129681,-49.157180,51973.6682,1778.35,944.0186,2008070202001,255.21,2033.57,1
69.129721,-49.156440,51974.1260,1776.29,944.6641,2008070202001,255.21,2031.50,1
69.129761,-49.155690,51974.5839,1774.22,945.3323,2008070202001,255.21,2029.44,1
69.129801,-49.154950,51975.0416,1771.85,946.0003,2008070202001,255.77,2027.62,1
69.129840,-49.154199,51975.4993,1767.91,946.6789,2008070202001,259.10,2027.01,1
69.129879,-49.153459,51975.9570,1767.72,947.3392,2008070202001,255.76,2023.49,1
69.129917,-49.152712,51976.4148,1765.96,947.9871,2008070202001,255.21,2021.18,1
69.129955,-49.151966,51976.8727,1763.59,948.5962,2008070202001,255.77,2019.36,1
69.129992,-49.151218,51977.3303,1759.33,949.1480,2008070202001,259.65,2018.99,1
69.130029,-49.150471,51977.7875,1756.96,949.6374,2008070202001,260.20,2017.16,1
69.130065,-49.149727,51978.2442,1754.89,950.0844,2008070202001,260.20,2015.10,1
69.130102,-49.148973,51978.7006,1753.14,950.5208,2008070202001,259.65,2012.79,1
69.130137,-49.148228,51979.1565,1753.55,950.9320,2008070202001,255.76,2009.31,1
69.130171,-49.147482,51979.6122,1752.33,951.3273,2008070202001,255.77,2008.09,1
69.130204,-49.146731,51980.0676,1748.92,951.7365,2008070202001,259.65,2008.58,1
69.130235,-49.145983,51980.5228,1747.71,952.1705,2008070202001,259.65,2007.36,1
69.130265,-49.145235,51980.9780,1748.68,952.6243,2008070202001,255.77,2004.44,1
69.130291,-49.144486,51981.4332,1747.77,953.0848,2008070202001,255.21,2002.98,1
69.130316,-49.143726,51981.8885,1746.55,953.5580,2008070202001,255.21,2001.77,1
69.130336,-49.142976,51982.3439,1744.71,954.0452,2008070202001,256.32,2001.03,1
69.130353,-49.142226,51982.7994,1739.43,954.5641,2008070202001,263.54,2002.97,1
69.130366,-49.141470,51983.2548,1739.78,955.1157,2008070202001,260.76,2000.54,1
69.130375,-49.140715,51983.7105,1738.87,955.6909,2008070202001,260.20,1999.07,1
69.130379,-49.139965,51984.1673,1737.65,956.2916,2008070202001,260.20,1997.86,1
69.130379,-49.139211,51984.6253,1736.43,956.9401,2008070202001,260.20,1996.64,1
69.130375,-49.138453,51985.0840,1735.22,957.6378,2008070202001,260.20,1995.42,1
69.130367,-49.137700,51985.5428,1734.00,958.3735,2008070202001,260.20,1994.20,1
69.130356,-49.136954,51986.0016,1732.47,959.1217,2008070202001,260.76,1993.23,1
69.130343,-49.136198,51986.4607,1728.75,959.8675,2008070202001,265.20,1993.95,1
69.130327,-49.135443,51986.9197,1725.02,960.5784,2008070202001,269.65,1994.67,1
69.130310,-49.134693,51987.3789,1723.80,961.2292,2008070202001,269.66,1993.46,1
69.130292,-49.133943,51987.8381,1724.06,961.8029,2008070202001,265.75,1989.81,1
69.130272,-49.133188,51988.2974,1721.99,962.2926,2008070202001,265.75,1987.75,1
69.130252,-49.132434,51988.7567,1717.72,962.6950,2008070202001,269.65,1987.37,1
69.130232,-49.131689,51989.2161,1715.33,963.0223,2008070202001,270.20,1985.53,1
69.130213,-49.130934,51989.6754,1713.26,963.3017,2008070202001,270.20,1983.46,1
69.130195,-49.130183,51990.1342,1711.18,963.5448,2008070202001,270.20,1981.38,1
69.130179,-49.129425,51990.5922,1709.10,963.7838,2008070202001,270.20,1979.30,1
69.130166,-49.128678,51991.0498,1707.03,964.0478,2008070202001,270.20,1977.23,1
69.130157,-49.127923,51991.5069,1704.95,964.3570,2008070202001,270.20,1975.15,1
69.130152,-49.127168,51991.9639,1703.29,964.7230,2008070202001,270.20,1973.50,1
69.130151,-49.126417,51992.4201,1702.44,965.1402,2008070202001,270.20,1972.64,1
69.130155,-49.125661,51992.8757,1701.59,965.6099,2008070202001,270.20,1971.79,1
69.130163,-49.124909,51993.3309,1700.73,966.1206,2008070202001,270.20,1970.93,1
69.130175,-49.124157,51993.7860,1699.88,966.6564,2008070202001,270.20,1970.08,1
69.130191,-49.123400,51994.2410,1699.02,967.1982,2008070202001,270.20,1969.23,1
69.130212,-49.122648,51994.6957,1698.17,967.7263,2008070202001,270.20,1968.37,1
69.130236,-49.121902,51995.1497,1697.32,968.2191,2008070202001,270.20,1967.52,1
69.130263,-49.121150,51995.6034,1696.16,968.6767,2008070202001,270.73,1966.90,1
69.130294,-49.120399,51996.0568,1693.40,969.0967,2008070202001,274.13,1967.53,1
69.130328,-49.119654,51996.5096,1694.46,969.4758,2008070202001,270.73,1965.19,1
69.130365,-49.118908,51996.9617,1693.90,969.8228,2008070202001,270.20,1964.11,1
69.130403,-49.118157,51997.4134,1693.05,970.1481,2008070202001,270.20,1963.25,1
69.130443,-49.117411,51997.8646,1692.20,970.4477,2008070202001,270.20,1962.40,1
69.130484,-49.116670,51998.3151,1691.64,970.7235,2008070202001,269.67,1961.32,1
69.130525,-49.115924,51998.7653,1692.71,970.9773,2008070202001,266.26,1958.97,1
69.130567,-49.115176,51999.2151,1690.23,971.2073,2008070202001,269.14,1959.37,1
69.130608,-49.114433,51999.6645,1690.55,971.4179,2008070202001,265.21,1955.76,1
69.130649,-49.113689,52000.1133,1690.68,971.6201,2008070202001,261.27,1951.95,1
69.130689,-49.112939,52000.5617,1686.97,971.8238,2008070202001,264.15,1951.12,1
69.130729,-49.112193,52001.0097,1686.81,972.0271,2008070202001,260.74,1947.55,1
69.130768,-49.111451,52001.4574,1685.02,972.2214,2008070202001,260.20,1945.23,1
69.130807,-49.110704,52001.9047,1682.63,972.4111,2008070202001,260.74,1943.37,1
69.130846,-49.109961,52002.3514,1678.33,972.6038,2008070202001,264.67,1943.00,1
69.130886,-49.109212,52002.7975,1676.54,972.8138,2008070202001,264.15,1940.69,1
69.130927,-49.108468,52003.2430,1678.90,973.0487,2008070202001,256.26,1935.16,1
69.130970,-49.107719,52003.6880,1677.40,973.3218,2008070202001,255.21,1932.62,1
69.131015,-49.106975,52004.1325,1675.31,973.6398,2008070202001,255.21,1930.53,1
69.131063,-49.106237,52004.5771,1673.23,974.0117,2008070202001,255.21,1928.44,1
69.131114,-49.105495,52005.0210,1671.43,974.4493,2008070202001,254.69,1926.13,1
69.131169,-49.104754,52005.4642,1671.25,974.9480,2008070202001,250.72,1921.97,1
69.131228,-49.104021,52005.9069,1668.50,975.4823,2008070202001,250.21,1918.71,1
69.131292,-49.103290,52006.3492,1665.47,976.0250,2008070202001,250.21,1915.67,1
69.131362,-49.102557,52006.7910,1662.43,976.5580,2008070202001,250.21,1912.64,1
69.131435,-49.101837,52007.2328,1659.39,977.0651,2008070202001,250.21,1909.60,1
69.131515,-49.101116,52007.6743,1656.36,977.5718,2008070202001,250.21,1906.57,1
69.131599,-49.100403,52008.1149,1653.33,978.0848,2008070202001,250.21,1903.53,1
69.131688,-49.099689,52008.5546,1652.01,978.6364,2008070202001,249.71,1901.72,1
69.131782,-49.098984,52008.9937,1652.89,979.2491,2008070202001,245.71,1898.60,1
69.131880,-49.098278,52009.4324,1652.09,979.9706,2008070202001,244.72,1896.81,1
69.131981,-49.097574,52009.8708,1652.98,980.8158,2008070202001,240.71,1893.69,1
69.132084,-49.096873,52010.3092,1651.90,981.7826,2008070202001,240.21,1892.11,1
69.132187,-49.096179,52010.7480,1650.53,982.8447,2008070202001,240.21,1890.74,1
69.132291,-49.095480,52011.1874,1649.17,983.9835,2008070202001,240.21,1889.38,1
69.132393,-49.094787,52011.6279,1647.80,985.1374,2008070202001,240.21,1888.01,1
