LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
69.465859,-48.685538,64811.5053,984.12,2084.6508,2008071005001,739.98,1724.10,1
69.465992,-48.685564,64811.8856,985.06,2084.8524,2008071005001,739.98,1725.03,1
69.466169,-48.685597,64812.2660,984.59,2085.1153,2008071005001,739.98,1724.57,1
69.466435,-48.685647,64812.6463,981.30,2085.5066,2008071005001,739.98,1721.28,1
69.466706,-48.685698,64813.0266,981.30,2085.8811,2008071005001,739.98,1721.28,1
69.466972,-48.685748,64813.4069,985.05,2086.2277,2008071005001,739.98,1725.03,1
69.467241,-48.685797,64813.7872,990.37,2086.5572,2008071005001,740.54,1730.91,1
69.467509,-48.685846,64814.1673,1002.10,2086.8663,2008071005001,743.86,1745.97,1
69.467776,-48.685895,64814.5474,1005.54,2087.1543,2008071005001,741.09,1746.63,1
69.468045,-48.685944,64814.9274,1002.73,2087.4279,2008071005001,744.41,1747.14,1
69.468314,-48.685993,64815.3072,996.32,2087.6859,2008071005001,744.97,1741.29,1
69.468583,-48.686041,64815.6869,998.66,2087.9294,2008071005001,744.97,1743.63,1
69.468850,-48.686090,64816.0665,998.19,2088.1563,2008071005001,744.97,1743.16,1
69.469117,-48.686138,64816.4459,991.63,2088.3682,2008071005001,744.97,1736.60,1
69.469386,-48.686187,64816.8252,991.63,2088.5677,2008071005001,744.97,1736.60,1
69.469656,-48.686236,64817.2042,1000.08,2088.7532,2008071005001,744.97,1745.05,1
69.469923,-48.686284,64817.5832,1014.15,2088.9249,2008071005001,744.97,1759.12,1
69.470193,-48.686332,64817.9619,1016.49,2089.0878,2008071005001,744.97,1761.46,1
69.470461,-48.686381,64818.3405,1019.78,2089.2420,2008071005001,744.97,1764.75,1
69.470728,-48.686429,64818.7189,1020.25,2089.3912,2008071005001,744.97,1765.22,1
69.470996,-48.686477,64819.0971,1022.13,2089.5388,2008071005001,744.97,1767.10,1
69.471264,-48.686525,64819.4752,1035.26,2089.6882,2008071005001,744.97,1780.23,1
69.471534,-48.686573,64819.8531,1036.20,2089.8435,2008071005001,744.97,1781.17,1
69.471803,-48.686621,64820.2308,1029.63,2090.0049,2008071005001,744.97,1774.60,1
69.472071,-48.686668,64820.6084,1031.04,2090.1765,2008071005001,744.97,1776.01,1
69.472339,-48.686716,64820.9858,1049.34,2090.3589,2008071005001,744.97,1794.31,1
69.472606,-48.686763,64821.3631,1065.76,2090.5502,2008071005001,744.97,1810.73,1
69.472874,-48.686810,64821.7403,1074.21,2090.7538,2008071005001,744.97,1819.18,1
69.473143,-48.686857,64822.1173,1075.15,2090.9675,2008071005001,744.97,1820.11,1
69.473412,-48.686904,64822.4943,1076.09,2091.1889,2008071005001,744.97,1821.05,1
69.473681,-48.686951,64822.8711,1083.12,2091.4159,2008071005001,744.97,1828.09,1
69.473950,-48.686998,64823.2478,1087.34,2091.6460,2008071005001,744.97,1832.31,1
69.474216,-48.687045,64823.6245,1089.22,2091.8757,2008071005001,744.97,1834.19,1
69.474483,-48.687091,64824.0010,1099.07,2092.1052,2008071005001,744.97,1844.04,1
69.474752,-48.687138,64824.3774,1100.48,2092.3345,2008071005001,744.97,1845.45,1
69.475022,-48.687185,64824.7537,1098.60,2092.5611,2008071005001,744.97,1843.57,1
69.475289,-48.687231,64825.1299,1083.59,2092.7832,2008071005001,744.97,1828.56,1
69.475558,-48.687277,64825.5060,1067.17,2093.0053,2008071005001,744.97,1812.14,1
69.475828,-48.687324,64825.8819,1054.03,2093.2246,2008071005001,744.97,1799.00,1
69.476093,-48.687370,64826.2578,1042.77,2093.4365,2008071005001,744.97,1787.74,1
69.476362,-48.687416,64826.6335,1043.24,2093.6472,2008071005001,744.97,1788.21,1
69.476632,-48.687463,64827.0090,1054.03,2093.8535,2008071005001,744.97,1799.00,1
69.476900,-48.687508,64827.3845,1038.55,2094.0540,2008071005001,744.97,1783.52,1
69.477167,-48.687554,64827.7598,1030.57,2094.2514,2008071005001,744.97,1775.54,1
69.477435,-48.687600,64828.1351,1035.26,2094.4464,2008071005001,744.97,1780.23,1
69.477705,-48.687646,64828.5101,1029.63,2094.6411,2008071005001,744.97,1774.60,1
69.477971,-48.687691,64828.8851,1028.54,2094.8335,2008071005001,744.42,1772.96,1
69.478241,-48.687737,64829.2599,1027.91,2095.0347,2008071005001,740.53,1768.44,1
69.478509,-48.687782,64829.6347,1031.04,2095.2411,2008071005001,739.98,1771.01,1
69.478778,-48.687828,64830.0093,1033.85,2095.4536,2008071005001,739.98,1773.83,1
69.479046,-48.687873,64830.3837,1052.15,2095.6703,2008071005001,739.98,1792.13,1
69.479314,-48.687918,64830.7581,1065.29,2095.8912,2008071005001,739.98,1805.27,1
69.479583,-48.687964,64831.1323,1052.15,2096.1180,2008071005001,739.98,1792.13,1
69.479851,-48.688009,64831.5065,1062.01,2096.3498,2008071005001,739.98,1801.98,1
69.480120,-48.688054,64831.8806,1079.83,2096.5840,2008071005001,739.98,1819.81,1
69.480386,-48.688099,64832.2545,1082.18,2096.8181,2008071005001,739.98,1822.16,1
69.480657,-48.688144,64832.6284,1083.59,2097.0588,2008071005001,739.98,1823.57,1
69.480924,-48.688189,64833.0022,1092.03,2097.2984,2008071005001,739.98,1832.01,1
69.481193,-48.688234,64833.3759,1083.59,2097.5417,2008071005001,739.98,1823.57,1
69.481462,-48.688279,64833.7496,1083.59,2097.7826,2008071005001,739.98,1823.57,1
69.481731,-48.688324,64834.1231,1094.07,2098.0199,2008071005001,740.54,1834.60,1
69.481997,-48.688368,64834.4965,1102.05,2098.2516,2008071005001,743.86,1845.91,1
69.482266,-48.688413,64834.8699,1118.00,2098.4807,2008071005001,740.53,1858.53,1
