LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
69.129195,-41.734994,64478.3620,3122.77,3443.7711,2008063004001,739.44,3862.20,1
69.129307,-41.735207,64478.8024,3117.75,3443.6280,2008063004001,739.98,3857.73,1
69.129452,-41.735482,64479.2419,3117.14,3443.5092,2008063004001,739.98,3857.12,1
69.129673,-41.735908,64479.6808,3117.14,3443.3687,2008063004001,739.98,3857.12,1
69.129893,-41.736342,64480.1189,3116.84,3443.2276,2008063004001,739.98,3856.81,1
69.130110,-41.736780,64480.5564,3114.63,3443.0874,2008063004001,739.98,3854.60,1
69.130327,-41.737229,64480.9933,3114.63,3442.9450,2008063004001,739.98,3854.60,1
69.130541,-41.737683,64481.4298,3116.84,3442.7800,2008063004001,739.98,3856.81,1
69.130754,-41.738147,64481.8657,3117.14,3442.6346,2008063004001,739.98,3857.12,1
69.130965,-41.738616,64482.3011,3117.14,3442.4939,2008063004001,739.98,3857.12,1
69.131172,-41.739089,64482.7359,3117.14,3442.3542,2008063004001,739.98,3857.12,1
69.131381,-41.739576,64483.1700,3116.84,3442.2119,2008063004001,739.98,3856.82,1
69.131584,-41.740062,64483.6035,3115.22,3442.0710,2008063004001,739.98,3855.19,1
69.131788,-41.740560,64484.0365,3119.36,3441.9294,2008063004001,739.98,3859.34,1
69.131988,-41.741061,64484.4690,3119.06,3441.8504,2008063004001,739.98,3859.04,1
69.132186,-41.741565,64484.9011,3111.51,3441.8494,2008063004001,739.98,3851.48,1
69.132382,-41.742080,64485.3327,3103.65,3441.8086,2008063004001,739.98,3843.63,1
69.132579,-41.742606,64485.7639,3100.54,3441.6733,2008063004001,739.98,3840.52,1
69.132770,-41.743131,64486.1944,3100.25,3441.5332,2008063004001,739.98,3840.22,1
69.132961,-41.743666,64486.6245,3101.13,3441.3921,2008063004001,739.98,3841.10,1
69.133148,-41.744205,64487.0542,3107.81,3441.2517,2008063004001,739.98,3847.79,1
69.133333,-41.744750,64487.4837,3106.17,3441.1113,2008063004001,739.98,3846.15,1
69.133516,-41.745302,64487.9126,3104.71,3440.9693,2008063004001,739.98,3844.69,1
69.133696,-41.745861,64488.3414,3095.20,3440.8626,2008063004001,739.98,3835.17,1
69.133874,-41.746427,64488.7699,3089.56,3440.8526,2008063004001,739.98,3829.54,1
69.134049,-41.746995,64489.1978,3088.40,3440.8529,2008063004001,739.98,3828.38,1
69.134222,-41.747574,64489.6253,3082.20,3440.8533,2008063004001,739.98,3822.18,1
69.134392,-41.748156,64490.0523,3068.18,3440.8525,2008063004001,739.98,3808.16,1
69.134560,-41.748748,64490.4788,3062.77,3440.7753,2008063004001,739.98,3802.75,1
69.134725,-41.749343,64490.9049,3049.50,3440.6354,2008063004001,739.98,3789.48,1
69.134886,-41.749939,64491.3305,3016.66,3440.4590,2008063004001,739.98,3756.64,1
69.135046,-41.750547,64491.7556,3010.42,3440.1870,2008063004001,739.98,3750.40,1
69.135204,-41.751161,64492.1801,3010.14,3439.9045,2008063004001,739.98,3750.12,1
69.135358,-41.751776,64492.6039,3009.85,3439.6201,2008063004001,739.98,3749.83,1
69.135510,-41.752402,64493.0269,3007.32,3439.2485,2008063004001,739.98,3747.30,1
69.135659,-41.753028,64493.4497,3004.79,3438.8929,2008063004001,739.98,3744.76,1
69.135806,-41.753660,64493.8718,3004.51,3438.6103,2008063004001,739.98,3744.48,1
69.135950,-41.754297,64494.2937,3006.19,3438.3298,2008063004001,739.98,3746.17,1
69.136093,-41.754939,64494.7151,3025.32,3438.0493,2008063004001,739.98,3765.29,1
69.136232,-41.755580,64495.1361,3071.87,3437.7684,2008063004001,739.98,3811.84,1
69.136370,-41.756231,64495.5566,3075.46,3437.4863,2008063004001,739.98,3815.43,1
69.136506,-41.756886,64495.9766,3079.38,3437.2819,2008063004001,739.98,3819.36,1
69.136637,-41.757536,64496.3966,3097.67,3437.1424,2008063004001,739.98,3837.64,1
69.136768,-41.758200,64496.8162,3136.94,3437.0009,2008063004001,739.98,3876.92,1
69.136896,-41.758862,64497.2357,3134.31,3436.8804,2008063004001,739.98,3874.29,1
69.137021,-41.759523,64497.6551,3137.95,3436.8598,2008063004001,739.98,3877.93,1
69.137145,-41.760199,64498.0741,3150.11,3436.8602,2008063004001,739.98,3890.09,1
69.137265,-41.760868,64498.4930,3156.01,3436.8605,2008063004001,739.98,3895.99,1
69.137384,-41.761546,64498.9115,3156.29,3436.8608,2008063004001,739.98,3896.27,1
69.137501,-41.762233,64499.3299,3154.02,3436.8612,2008063004001,739.98,3894.00,1
69.137614,-41.762913,64499.7481,3148.66,3436.8615,2008063004001,739.98,3888.64,1
69.137724,-41.763596,64500.1661,3148.38,3436.8619,2008063004001,739.98,3888.36,1
69.137833,-41.764289,64500.5841,3149.03,3436.8622,2008063004001,739.98,3889.01,1
69.137938,-41.764979,64501.0017,3135.39,3436.8625,2008063004001,739.98,3875.36,1
69.138041,-41.765673,64501.4190,3131.76,3436.8629,2008063004001,739.98,3871.73,1
69.138142,-41.766376,64501.8360,3133.77,3436.8632,2008063004001,739.98,3873.75,1
69.138240,-41.767077,64502.2528,3132.42,3436.8636,2008063004001,739.98,3872.40,1
69.138335,-41.767781,64502.6695,3118.75,3436.8639,2008063004001,739.98,3858.72,1
69.138428,-41.768494,64503.0859,3117.41,3436.8642,2008063004001,739.98,3857.39,1
69.138518,-41.769205,64503.5021,3119.15,3436.8646,2008063004001,739.98,3859.13,1
69.138605,-41.769918,64503.9180,3114.86,3436.8135,2008063004001,739.98,3854.83,1
69.138690,-41.770635,64504.3335,3114.32,3436.6767,2008063004001,739.98,3854.30,1
69.138772,-41.771354,64504.7487,3119.16,3436.5524,2008063004001,739.98,3859.14,1
69.138852,-41.772070,64505.1638,3115.29,3436.5255,2008063004001,739.98,3855.27,1
69.138929,-41.772794,64505.5787,3096.99,3436.5259,2008063004001,739.98,3836.96,1
69.139005,-41.773520,64505.9936,3097.16,3436.5262,2008063004001,739.98,3837.14,1
69.139078,-41.774248,64506.4084,3099.98,3436.5265,2008063004001,739.98,3839.96,1
69.139148,-41.774966,64506.8229,3103.90,3436.5687,2008063004001,739.98,3843.87,1
69.139217,-41.775698,64507.2374,3134.20,3436.7031,2008063004001,740.44,3874.64,1
69.139284,-41.776432,64507.6516,3120.22,3436.8337,2008063004001,744.51,3864.73,1
